ESIID,USAGE_DATE,REVISION_DATE,USAGE_START_TIME,USAGE_END_TIME,USAGE_KWH,ESTIMATED_ACTUAL,CONSUMPTION_SURPLUSGENERATION
'10443720001617272,12/03/2025,12/04/2025 07:41:42, 15:00, 15:15,0.386,A,Consumption
'10443720001617272,12/03/2025,12/04/2025 07:41:42, 15:15, 15:30,0.413,A,Consumption
'10443720001617272,12/03/2025,12/04/2025 07:41:42, 15:30, 15:45,0.434,A,Consumption
'10443720001617272,12/03/2025,12/04/2025 07:41:42, 15:45, 16:00,0.406,A,Consumption
'10443720001617272,12/03/2025,12/04/2025 07:41:42, 16:00, 16:15,0.416,A,Consumption
'10443720001617272,12/03/2025,12/04/2025 07:41:42, 16:15, 16:30,0.404,A,Consumption
'10443720001617272,12/03/2025,12/04/2025 07:41:42, 16:30, 16:45,0.419,A,Consumption
'10443720001617272,12/03/2025,12/04/2025 07:41:42, 16:45, 17:00,0.431,A,Consumption
'10443720001617272,12/03/2025,12/04/2025 07:41:42, 17:00, 17:15,0.4,A,Consumption
'10443720001617272,12/03/2025,12/04/2025 07:41:42, 17:15, 17:30,0.407,A,Consumption
'10443720001617272,12/03/2025,12/04/2025 07:41:42, 17:30, 17:45,0.443,A,Consumption
'10443720001617272,12/03/2025,12/04/2025 07:41:42, 17:45, 18:00,0.412,A,Consumption
'10443720001617272,12/03/2025,12/04/2025 07:41:42, 18:00, 18:15,0.414,A,Consumption
'10443720001617272,12/03/2025,12/04/2025 07:41:42, 18:15, 18:30,0.419,A,Consumption
'10443720001617272,12/03/2025,12/04/2025 07:41:42, 18:30, 18:45,0.408,A,Consumption
'10443720001617272,12/03/2025,12/04/2025 07:41:42, 18:45, 19:00,0.434,A,Consumption
'10443720001617272,12/03/2025,12/04/2025 07:41:42, 19:00, 19:15,0.421,A,Consumption
'10443720001617272,12/03/2025,12/04/2025 07:41:42, 19:15, 19:30,0.403,A,Consumption
'10443720001617272,12/03/2025,12/04/2025 07:41:42, 19:30, 19:45,0.44,A,Consumption
'10443720001617272,12/03/2025,12/04/2025 07:41:42, 19:45, 20:00,0.493,A,Consumption
'10443720001617272,12/03/2025,12/04/2025 07:41:42, 20:00, 20:15,0.538,A,Consumption
'10443720001617272,12/03/2025,12/04/2025 07:41:42, 20:15, 20:30,0.924,A,Consumption
'10443720001617272,12/03/2025,12/04/2025 07:41:42, 20:30, 20:45,1.208,A,Consumption
'10443720001617272,12/03/2025,12/04/2025 07:41:42, 20:45, 21:00,1.11,A,Consumption
'10443720001617272,12/03/2025,12/04/2025 07:41:42, 21:00, 21:15,1.115,A,Consumption
'10443720001617272,12/03/2025,12/04/2025 07:41:42, 21:15, 21:30,1.068,A,Consumption
'10443720001617272,12/03/2025,12/04/2025 07:41:42, 21:30, 21:45,1.097,A,Consumption
'10443720001617272,12/03/2025,12/04/2025 07:41:42, 21:45, 22:00,1.266,A,Consumption
'10443720001617272,12/03/2025,12/04/2025 07:41:42, 22:00, 22:15,1.235,A,Consumption
'10443720001617272,12/03/2025,12/04/2025 07:41:42, 22:15, 22:30,1.195,A,Consumption
'10443720001617272,12/03/2025,12/04/2025 07:41:42, 22:30, 22:45,1.106,A,Consumption
'10443720001617272,12/03/2025,12/04/2025 07:41:42, 22:45, 23:00,0.958,A,Consumption
'10443720001617272,12/03/2025,12/04/2025 07:41:42, 23:00, 23:15,0.821,A,Consumption
'10443720001617272,12/03/2025,12/04/2025 07:41:42, 23:15, 23:30,0.778,A,Consumption
'10443720001617272,12/03/2025,12/04/2025 07:41:42, 23:30, 23:45,1.028,A,Consumption
'10443720001617272,12/03/2025,12/04/2025 07:41:42, 23:45, 00:00,0.85,A,Consumption
