ESIID,USAGE_DATE,REVISION_DATE,USAGE_START_TIME,USAGE_END_TIME,USAGE_KWH,ESTIMATED_ACTUAL,CONSUMPTION_SURPLUSGENERATION
'10443720001617272,01/02/2025,01/03/2025 06:28:41,10:15,10:30,1.038,A,Consumption
'10443720001617272,01/02/2025,01/03/2025 06:28:41,10:30,10:45,1.085,A,Consumption
'10443720001617272,01/02/2025,01/03/2025 06:28:41,10:45,11:00,1.082,A,Consumption
'10443720001617272,01/02/2025,01/03/2025 06:28:41,11:00,11:15,0.901,A,Consumption
'10443720001617272,01/02/2025,01/03/2025 06:28:41,11:15,11:30,0.644,A,Consumption
'10443720001617272,01/02/2025,01/03/2025 06:28:41,11:30,11:45,0.622,A,Consumption
'10443720001617272,01/02/2025,01/03/2025 06:28:41,11:45,12:00,0.618,A,Consumption
'10443720001617272,01/02/2025,01/03/2025 06:28:41,12:00,12:15,0.644,A,Consumption
'10443720001617272,01/02/2025,01/03/2025 06:28:41,12:15,12:30,0.636,A,Consumption
'10443720001617272,01/02/2025,01/03/2025 06:28:41,12:30,12:45,0.613,A,Consumption
'10443720001617272,01/02/2025,01/03/2025 06:28:41,12:45,13:00,0.708,A,Consumption
'10443720001617272,01/02/2025,01/03/2025 06:28:41,13:00,13:15,0.685,A,Consumption
'10443720001617272,01/02/2025,01/03/2025 06:28:41,13:15,13:30,0.558,A,Consumption
'10443720001617272,01/02/2025,01/03/2025 06:28:41,13:30,13:45,0.545,A,Consumption
'10443720001617272,01/02/2025,01/03/2025 06:28:41,13:45,14:00,0.546,A,Consumption
'10443720001617272,01/02/2025,01/03/2025 06:28:41,14:00,14:15,0.559,A,Consumption
'10443720001617272,01/02/2025,01/03/2025 06:28:41,14:15,14:30,0.587,A,Consumption
'10443720001617272,01/02/2025,01/03/2025 06:28:41,14:30,14:45,0.575,A,Consumption
'10443720001617272,01/02/2025,01/03/2025 06:28:41,14:45,15:00,1.104,A,Consumption
'10443720001617272,01/02/2025,01/03/2025 06:28:41,15:00,15:15,0.908,A,Consumption
'10443720001617272,01/02/2025,01/03/2025 06:28:41,15:15,15:30,0.829,A,Consumption
'10443720001617272,01/02/2025,01/03/2025 06:28:41,15:30,15:45,0.827,A,Consumption
'10443720001617272,01/02/2025,01/03/2025 06:28:41,15:45,16:00,0.808,A,Consumption
'10443720001617272,01/02/2025,01/03/2025 06:28:41,16:00,16:15,0.949,A,Consumption
'10443720001617272,01/02/2025,01/03/2025 06:28:41,16:15,16:30,1.124,A,Consumption
'10443720001617272,01/02/2025,01/03/2025 06:28:41,16:30,16:45,1.040,A,Consumption
'10443720001617272,01/02/2025,01/03/2025 06:28:41,16:45,17:00,1.069,A,Consumption
'10443720001617272,01/02/2025,01/03/2025 06:28:41,17:00,17:15,1.097,A,Consumption
'10443720001617272,01/02/2025,01/03/2025 06:28:41,17:15,17:30,1.105,A,Consumption
'10443720001617272,01/02/2025,01/03/2025 06:28:41,17:30,17:45,1.082,A,Consumption
'10443720001617272,01/02/2025,01/03/2025 06:28:41,17:45,18:00,1.100,A,Consumption
'10443720001617272,01/02/2025,01/03/2025 06:28:41,18:00,18:15,0.656,A,Consumption
'10443720001617272,01/02/2025,01/03/2025 06:28:41,18:15,18:30,0.557,A,Consumption
'10443720001617272,01/02/2025,01/03/2025 06:28:41,18:30,18:45,0.552,A,Consumption
'10443720001617272,01/02/2025,01/03/2025 06:28:41,18:45,19:00,0.564,A,Consumption
'10443720001617272,01/02/2025,01/03/2025 06:28:41,19:00,19:15,1.128,A,Consumption
'10443720001617272,01/02/2025,01/03/2025 06:28:41,19:15,19:30,0.996,A,Consumption
'10443720001617272,01/02/2025,01/03/2025 06:28:41,19:30,19:45,0.956,A,Consumption
'10443720001617272,01/02/2025,01/03/2025 06:28:41,19:45,20:00,0.576,A,Consumption
'10443720001617272,01/02/2025,01/03/2025 06:28:41,20:00,20:15,0.496,A,Consumption
'10443720001617272,01/02/2025,01/03/2025 06:28:41,20:15,20:30,0.493,A,Consumption
'10443720001617272,01/02/2025,01/03/2025 06:28:41,20:30,20:45,0.602,A,Consumption
'10443720001617272,01/02/2025,01/03/2025 06:28:41,20:45,21:00,0.664,A,Consumption
'10443720001617272,01/02/2025,01/03/2025 06:28:41,21:00,21:15,0.628,A,Consumption
'10443720001617272,01/02/2025,01/03/2025 06:28:41,21:15,21:30,0.523,A,Consumption
'10443720001617272,01/02/2025,01/03/2025 06:28:41,21:30,21:45,0.570,A,Consumption
'10443720001617272,01/02/2025,01/03/2025 06:28:41,21:45,22:00,0.492,A,Consumption
'10443720001617272,01/02/2025,01/03/2025 06:28:41,22:00,22:15,0.617,A,Consumption
'10443720001617272,01/02/2025,01/03/2025 06:28:41,22:15,22:30,0.535,A,Consumption
'10443720001617272,01/02/2025,01/03/2025 06:28:41,22:30,22:45,0.638,A,Consumption
'10443720001617272,01/02/2025,01/03/2025 06:28:41,22:45,23:00,0.629,A,Consumption
'10443720001617272,01/02/2025,01/03/2025 06:28:41,23:00,23:15,0.601,A,Consumption
'10443720001617272,01/02/2025,01/03/2025 06:28:41,23:15,23:30,0.734,A,Consumption
'10443720001617272,01/02/2025,01/03/2025 06:28:41,23:30,23:45,0.563,A,Consumption
'10443720001617272,01/02/2025,01/03/2025 06:28:41,23:45,00:00,0.688,A,Consumption
'10443720001617272,01/03/2025,01/04/2025 06:29:16,00:00,00:15,0.572,A,Consumption
'10443720001617272,01/03/2025,01/04/2025 06:29:16,00:15,00:30,0.536,A,Consumption
'10443720001617272,01/03/2025,01/04/2025 06:29:16,00:30,00:45,0.702,A,Consumption
'10443720001617272,01/03/2025,01/04/2025 06:29:16,00:45,01:00,0.548,A,Consumption
'10443720001617272,01/03/2025,01/04/2025 06:29:16,01:00,01:15,0.571,A,Consumption
'10443720001617272,01/03/2025,01/04/2025 06:29:16,01:15,01:30,0.673,A,Consumption
'10443720001617272,01/03/2025,01/04/2025 06:29:16,01:30,01:45,0.599,A,Consumption
'10443720001617272,01/03/2025,01/04/2025 06:29:16,01:45,02:00,0.558,A,Consumption
'10443720001617272,01/03/2025,01/04/2025 06:29:16,02:00,02:15,0.546,A,Consumption
'10443720001617272,01/03/2025,01/04/2025 06:29:16,02:15,02:30,0.569,A,Consumption
'10443720001617272,01/03/2025,01/04/2025 06:29:16,02:30,02:45,0.556,A,Consumption
'10443720001617272,01/03/2025,01/04/2025 06:29:16,02:45,03:00,0.551,A,Consumption
